Id,Name,Description,Add,Zipcode,Region,Town,Tel,Opentime,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class,Map,Parkinginfo
C3_A15010200H_000003,傻愛莊【馬公市】,推薦菜色：傻愛莊蠻牛肉麵、傻愛莊珊瑚餅,澎湖縣馬公市新生路14號,880,澎湖縣,馬公市,886-6-9263693,Sun 11:00~22:00；Mon 11:00~22:00；Tue 11:00~22:00；Wed 11:00~22:00；Thu 11:00~22:00；Fri 11:00~22:00；Sat 11:00~22:00,,,,,,,,119.568420,23.567750,03,,
C3_A15010200H_000004,胖達咖啡簡餐店【馬公市】,座落於公車總站旁，有明亮乾淨的大片落地窗及內部陳設，餐廳提供各式飲料、咖啡、簡餐。,澎湖縣馬公市復國路25號,880,澎湖縣,馬公市,886-6-9262848,Sun 11:00~14:00；Mon 11:00~21:00；Tue 11:00~21:00；Wed Close；Thu 11:00~21:00；Fri 11:00~21:00；Sat 11:00~14:00,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20140917103420865.JPG,精緻套餐,,,,,119.564190,23.567420,01,,
C3_A15010200H_000005,玉冠嫩仙草【馬公市】,推薦菜色：翡翠嫩仙草冰,澎湖縣馬公市民福路32號,880,澎湖縣,馬公市,886-6-9260356,Sun 10:00~22:00；Mon 10:00~22:00；Tue 10:00~22:00；Wed Close；Thu 10:00~22:00；Fri 10:00~22:00；Sat 10:00~22:00,,,,,,,,119.568550,23.566140,05,,
C3_A15010200H_000006,乾益堂藥膳蛋【馬公市】,使用十全大補的中藥材下去滷雞蛋，滷得十分入味，遠遠就可聞到四溢的中藥清香。,澎湖縣馬公市中央街42號,880,澎湖縣,馬公市,886-6-9272489,Sun 08:30~18:00；Mon 08:30~18:00；Tue 08:30~18:00；Wed 08:30~18:00；Thu 08:30~18:00；Fri 08:30~18:00；Sat 08:30~18:00,,,,,,,,119.564950,23.565210,03,,
C3_A15010200H_000007,望安小吃部【望安鄉】,海鮮及簡單飯麵提供,澎湖縣望安鄉東安村59號,882,澎湖縣,望安鄉,886-6-9991222,Sun 10:30~20:00；Mon 10:30~20:00；Tue 10:30~20:00；Wed 10:30~20:00；Thu 10:30~20:00；Fri 10:30~20:00；Sat 10:30~20:00,,,,,,,,119.503520,23.358050,03,,
C3_A15010200H_000008,七美漁村餐廳【七美鄉】,漁村餐廳提供遊客海鮮合菜的選擇，也可提供人數少的客人簡單炒飯、炒麵料理。推薦菜色：三杯小管、涼拌珠螺、海膽炒蛋,澎湖縣七美鄉南港村35-4號,883,澎湖縣,七美鄉,886-6-9971888,Sun 10:00~20:00；Mon 10:00~20:00；Tue 10:00~20:00；Wed 10:00~20:00；Thu 10:00~20:00；Fri 10:00~20:00；Sat 10:00~20:00,,,,,,,,119.421540,23.196260,03,,
C3_A15010200H_000009,阿霜小吃部【馬公市】,阿霜料理的海鮮講求原味，沒有華麗的裝飾與添加香料，希望讓每位上門的客人吃到道地的澎湖海鮮料理。推薦菜色：沙拉小管、貝殼湯、酸瓜魚,澎湖縣馬公市125~28號,880,澎湖縣,馬公市,886-6-9210843,Sun 11:00~19:00；Mon 11:00~19:00；Tue 11:00~19:00；Wed 11:00~19:00；Thu 11:00~19:00；Fri 11:00~19:00；Sat 11:00~19:00,,,,,,,,119.577460,23.570630,03,,
C3_A15010200H_000010,馨鱻小館【湖西鄉】,推薦菜色：薑母鴨、各式小吃、江浙海鮮,澎湖縣湖西鄉隘門村16-9號,885,澎湖縣,湖西鄉,886-6-9219326,Sun 11:00~21:00；Mon 11:00~21:00；Tue 11:00~21:00；Wed 11:00~21:00；Thu 11:00~21:00；Fri 11:00~21:00；Sat 11:00~21:00,,,,,,,,119.635410,23.564260,03,https://goo.gl/XG4kWy,
C3_A15010200H_000011,榕園小吃部【白沙鄉】,推薦菜色：海鮮炒麵、炒絲瓜、涼拌鐘螺、小管沙拉、海膽炒蛋、酸菜(石老)頭,澎湖縣白沙鄉通梁村177-2號,884,澎湖縣,白沙鄉,886-6-9932521,Sun 11:00~14:00；Mon 11:00~14:00；Tue 11:00~14:00；Wed Close；Thu 11:00~14:00；Fri 11:00~14:00；Sat 11:00~14:00,,,,,,,,119.555520,23.657140,03,,
C3_A15010200H_000012,桃太郎日本料理【馬公市】,新鮮紮實的食材、公道的價格。 推薦菜色：鍋燒麵、奶油雞肉燒、蝦堡,澎湖縣馬公市中正路7巷7號,880,澎湖縣,馬公市,886-6-9279953,Sun 05:00~20:00；Mon 05:00~20:00；Tue 05:00~20:00；Wed 05:00~20:00；Thu 05:00~20:00；Fri 05:00~20:00；Sat 05:00~20:00,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20150306144828102.jpg,桃太郎日本料理,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20150306144742524.jpg,壽司,,,119.564670,23.565880,01,,
C3_A15010200H_000014,香亭土魠魚羹【馬公市】,店家每天選用新鮮肥腴的土魠魚，添加香料醃製後，裹上番薯粉現炸，呈現香酥馨熱的口感；之後再盛入由扁魚、烏醋、高麗菜等調成的清甜羹湯即成。,澎湖縣馬公市文康街21號,880,澎湖縣,馬公市,886-6-9265867,Sun 05:30~13:00；Mon 05:30~13:00；Tue 05:30~13:00；Wed 05:30~13:00；Thu 05:30~13:00；Fri 05:30~13:00；Sat 05:30~13:00,,,,,,,,119.567020,23.567970,03,,
C3_A15010200H_000015,機場老牌牛肉麵【馬公市】,店名取為「機場」，係因老闆張銀安早年曾在民航局餐廳賣牛肉麵之故。招牌為味醇道地的湖北口味牛肉麵，以及麵Q肉爛的排骨麵。,澎湖縣馬公市民福路46號,880,澎湖縣,馬公市,886-6-9261506,Sun 11:00~19:30；Mon 11:00~19:30；Tue 11:00~19:30；Wed 11:00~19:30；Thu 11:00~19:30；Fri Close；Sat 11:00~19:30,,,,,,,,119.568660,23.566490,03,,
C3_A15010200H_000016,致仙飲食店【望安鄉】,台菜餐館提供各式海鮮,澎湖縣望安鄉東安村24號,882,澎湖縣,望安鄉,886-6-9991828,Sun 11:00~21:30；Mon 11:00~21:30；Tue 11:00~21:30；Wed 11:00~21:30；Thu 11:00~21:30；Fri 11:00~21:30；Sat 11:00~21:30,,,,,,,,119.502590,23.356440,03,,
C3_A15010200H_000017,西海岸餐廳【望安鄉】,台菜餐館提供各式海鮮，熱炒。,澎湖縣望安鄉西安村120-1,882,澎湖縣,望安鄉,886-6-9991462,Sun 11:00~21:30；Mon 11:00~21:30；Tue 11:00~21:30；Wed 11:00~21:30；Thu 11:00~21:30；Fri 11:00~21:30；Sat 11:00~21:30,,,,,,,,119.496680,23.358300,03,,
C3_A15010200H_000018,龍門海鮮【湖西鄉】,各式海鮮、台菜餐廳,澎湖縣湖西鄉龍門村５８－２號,885,澎湖縣,湖西鄉,886-6-9921277,Sun 11:00~21:00；Mon 11:00~21:00；Tue 11:00~21:00；Wed 11:00~21:00；Thu 11:00~21:00；Fri 11:00~21:00；Sat 11:00~21:00,,,,,,,,119.673130,23.564300,03,,
C3_A15010200H_000019,韓湘館【白沙鄉】,以海鮮合菜為主，由於靠赤崁碼頭，漁獲相當的多，所以在價格上非常的便宜，不過夏天時由於團體客人頗多，散客如果要在此吃飯建議要事先預約。,澎湖縣白沙鄉赤崁村9-1號,884,澎湖縣,白沙鄉,886-6-9932259,Sun 09:00~20:00；Mon 09:00~20:00；Tue 09:00~20:00；Wed 09:00~20:00；Thu 09:00~20:00；Fri 09:00~20:00；Sat 09:00~20:00,,,,,,,,119.600100,23.665110,03,,
C3_A15010200H_000020,自由冰品【白沙鄉】,澎湖仙人掌冰開業至今深受本地人喜愛， 觀光客更聞名蜂踴而來， 各種澎湖名產原料批發零售,澎湖縣白沙鄉通梁村39-1號,884,澎湖縣,白沙鄉,886-6-9931188,Sun 08:00~19:00；Mon 08:00~19:00；Tue 08:00~19:00；Wed 08:00~19:00；Thu 08:00~19:00；Fri 08:00~19:00；Sat 08:00~19:00,,,,,,,,119.557090,23.656310,05,,
C3_A15010200H_000021,易家仙人掌冰【白沙鄉】,澎湖仙人掌冰創始店，易家仙人掌冰，原汁原味，冰涼中的酸甜滋味，帶給您最好的澎湖夏日美味。,澎湖縣白沙鄉通梁村191-2號,884,澎湖縣,白沙鄉,886-6-9932297,Sun 08:30~18:00；Mon 08:30~18:00；Tue 08:30~18:00；Wed 08:30~18:00；Thu 08:30~18:00；Fri 08:30~18:00；Sat 08:30~18:00,,,,,,,,119.555270,23.657410,05,,
C3_A15010200H_000022,西嶼台菜海鮮餐廳【西嶼鄉】,台菜及海鮮餐廳,澎湖縣西嶼鄉池西村176-3號,881,澎湖縣,西嶼鄉,886-6-9981889,Sun 10:30~19:00；Mon 10:30~19:00；Tue 10:30~19:00；Wed 10:30~19:00；Thu 10:30~19:00；Fri 10:30~19:00；Sat 10:30~19:00,,,,,,,,119.505400,23.598660,03,,
C3_A15010200H_000023,可口冰城【西嶼鄉】,"澎湖可口冰城以有刺總統冰聞名,運用各式澎湖名特產天然野生植物如仙人掌,研發富含營養素之冰品,多家媒體報章雜誌報導,總統先生也來嚐鮮,另設澎湖名特產品展售",澎湖縣西嶼鄉大池村130號,881,澎湖縣,西嶼鄉,886-6-9981145,Sun 09:30~17:00；Mon 09:30~17:00；Tue 09:30~17:00；Wed 09:30~17:00；Thu 09:30~17:00；Fri 09:30~17:00；Sat 09:30~17:00,,,,,,,,119.514500,23.611800,05,,
C3_A15010200H_000024,清心飲食店【西嶼鄉】,推薦菜色：生海膽、魷魚生片、香酥炸大蝦、海鮮炒飯,澎湖縣西嶼鄉池東村40-4號,881,澎湖縣,西嶼鄉,886-6-9981128,Sun 11:00~18:30；Mon 11:00~18:30；Tue 11:00~18:30；Wed 11:00~18:30；Thu 11:00~18:30；Fri 11:00~18:30；Sat 11:00~18:30,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20150306163325661.jpg,金瓜米粉,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20150306162443975.jpg,生魚片,,,119.508300,23.600800,03,,
C3_A15010200H_000025,阿虹仙人掌專賣店【西嶼鄉】,仙人掌果汁做成的果肉果醬，冰涼後再加入碎冰，上頭再有一球仙人掌冰淇淋，就是一杯清流可口的仙人掌冰，紫紅色的視覺媚惑，冰涼中的酸甜滋味，令人久久難忘回味無窮。,澎湖縣西嶼鄉小門村11-5號,881,澎湖縣,西嶼鄉,886-6-9982182,Sun 10:00~16:30；Mon 10:00~16:30；Tue 10:00~16:30；Wed 10:00~16:30；Thu 10:00~16:30；Fri 10:00~16:30；Sat 10:00~16:30,,,,,,,,119.517700,23.653510,05,,
C3_A15010200H_000026,蒙地卡羅咖啡館【馬公市】,在澎湖堪稱咖啡簡餐館的元老級店家，藏身巷弄，小小的空間內，深褐色的裝潢十分溫暖。,澎湖縣馬公市民生路17-4號,880,澎湖縣,馬公市,886-6-9267126,Sun 13:00~23:00；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,,,,,,,,119.567000,23.567170,01,,
C3_A15010200H_000027,京典粵菜海鮮館【馬公市】,京典奧菜海鮮館是一個有中式料理、粵菜、港式飲茶的粵菜海鮮館。,澎湖縣馬公市臨海路1-2號,880,澎湖縣,馬公市,886-6-9277332,Sun 11:30~21:00；Mon 11:30~21:00；Tue 11:30~21:00；Wed 11:30~21:00；Thu 11:30~21:00；Fri 11:30~21:00；Sat 11:30~21:00,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20140917135909753.JPG,京典小吃部,,,,,119.569010,23.564730,03,,
C3_A15010200H_000028,隆福海鮮餐廳【馬公市】,隆福海鮮餐廳有附設可以觀看觀音亭彩虹橋及觀音亭花火表演的火烤兩吃海景BBQ，一邊吃海鮮火烤兩吃，邊欣賞澎湖彩虹橋的美景與聽海浪濤聲，而且有完整的遮陽遮雨設施不用擔心日曬雨淋。,澎湖縣馬公市民族路169-1號,880,澎湖縣,馬公市,886-6-9272041,Sun 10:30~21:00；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,https://www.facebook.com/隆福海鮮餐廳-201173826619302/,,,,,,,119.567690,23.575700,03,,
C3_A15010200H_000029,長進餐廳【馬公市】,澎湖漁鄉代代相傳的家鄉美食，和海鮮脫不了關係， 不管海鮮饕客，還是美食主義者，來到澎湖，除了享受原味的海鮮大餐之外， 更別忘了嚐嚐具有當地風味的家常菜餚。,澎湖縣馬公市民族路９號,880,澎湖縣,馬公市,886-6-9271686,Sun 11:00~21:00；Mon 11:00~21:00；Tue 11:00~21:00；Wed 11:00~21:00；Thu 11:00~21:00；Fri 11:00~21:00；Sat 11:00~21:00,,,,,,,,119.563650,23.563870,03,,
C3_A15010200H_000030,印地安平價活海鮮【馬公市】,「印地安燒烤海鮮」由一對澎湖年輕夫婦經營，為改變大眾對澎湖海鮮昂貴的印象，訴求平價，以自行裝潢、買多少賣多少的方式經營外，也不招攬團體遊客。,澎湖縣馬公市海埔路２７號,880,澎湖縣,馬公市,886-6-9276265,Sun 17:00~00:00；Mon 17:00~00:00；Tue 17:00~00:00；Wed 17:00~00:00；Thu 17:00~00:00；Fri 17:00~00:00；Sat 17:00~00:00,https://www.facebook.com/澎湖印地安平價活海鮮餐廳-213303375365600/,,,,,,,119.569090,23.566270,03,,
C3_A15010200H_000031,富國海鮮川菜胡椒小吃【馬公市】,各式海鮮、台菜餐廳,澎湖縣馬公市新生路８６巷１５弄２０號,880,澎湖縣,馬公市,886-6-9269666,Sun 11:00~21:30；Mon 11:00~21:30；Tue 11:00~21:30；Wed 11:00~21:30；Thu 11:00~21:30；Fri 11:00~21:30；Sat 11:00~21:30,,,,,,,,119.573040,23.568680,03,,
C3_A15010200H_000032,老街香味麵館【白沙鄉】,各式海鮮、台菜餐廳,澎湖縣白沙鄉吉貝村79號,884,澎湖縣,白沙鄉,886-6-9911595,Sun 10:00~21:00；Mon 10:00~21:00；Tue 10:00~21:00；Wed 10:00~21:00；Thu 10:00~21:00；Fri 10:00~21:00；Sat 10:00~21:00,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20171122094535231301249.JPG,麵食,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20171122094534748861012.JPG,菜單,,,119.612790,23.742450,03,,
C3_A15010200H_000033,珍海味活海鮮【馬公市】,各式海鮮、台菜餐廳,澎湖縣馬公市海埔路１４號,880,澎湖縣,馬公市,886-6-9261012,Sun 11:00~23:00；Mon 11:00~23:00；Tue 11:00~23:00；Wed 11:00~23:00；Thu 11:00~23:00；Fri 11:00~23:00；Sat 11:00~23:00,,,,,,,,119.568800,23.565780,03,,
C3_A15010200H_000034,朝昔廬客棧【馬公市】,朝昔廬位於澎湖市區和環島公路交界點，外觀看起來古色古香，以鐵製菜盤組成的創意招牌，引人興趣；內部擺放老式挫冰機、古董海報或是早期的彈珠檯，讓這家特色食堂從外觀到內部陳設，充滿濃郁古早味。朝昔廬的每樣菜色，都結合了當地傳統食材做發揮，加上老闆的創意，打造出獨有的美味料理，如完美組合了糯米綿密口感和大蛤鮮味的大蛤米，將糯米包入大蛤內送上桌，讓人忍不住一個接一個吃下肚。,澎湖縣馬公市安宅里200號,880,澎湖縣,馬公市,886-6-9210750,Sun 11:00~21:00；Mon 11:00~21:00；Tue 11:00~21:00；Wed 11:00~21:00；Thu 11:00~21:00；Fri 11:00~21:00；Sat 11:00~21:00,https://zh-tw.facebook.com/ChaoXiLu/,,,,,,,119.606260,23.582480,03,,
C3_A15010200H_000035,小紅莓小吃部【馬公市】,位於馬公市區內台菜餐廳提供各式海鮮,澎湖縣馬公市重慶里海埔路17號1F,880,澎湖縣,馬公市,886-6-9261168,Sun 11:00~22:00；Mon 11:00~22:00；Tue 11:00~22:00；Wed 11:00~22:00；Thu 11:00~22:00；Fri 11:00~22:00；Sat 11:00~22:00,,,,,,,,119.568840,23.565970,03,,
C3_A15010200H_000036,六六八海鮮餐廳【馬公市】,「澎湖餐廳．澎湖668海鮮餐廳」原創於2002年的66西餐廳，擁有6位專業、細心料理的廚師為客人服務，在老闆秉持物美價廉好吃又可口的理念下，每天清晨親自前往第三漁港挑選訂購現撈的生猛海鮮，減少關關中繼商的成本剝奪，以薄利多銷的方式，讓饕客們都可以平價享受到為美味的海鮮料理。,澎湖縣馬公市信義路９巷３６號１樓,880,澎湖縣,馬公市,886-6-9276699,Sun 11:00~20:30；Mon 11:00~20:30；Tue 11:00~20:30；Wed 11:00~20:30；Thu 11:00~20:30；Fri 11:00~20:30；Sat 11:00~20:30,https://www.facebook.com/668海鮮餐廳-797612990402766/,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20150306113751639.JPG,六六八海鮮餐廳,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20150306113823905.JPG,黃金豆腐燒,,,119.567900,23.571400,03,,
